"year","area","code","currency","gdp"
1980,"Louisiana","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Maine","GDP_SAS-1","millions of current dollars",10263
1980,"Maine","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Maine","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Maryland","GDP_SAS-1","millions of current dollars",47522
1980,"Maryland","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Maryland","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Massachusetts","GDP_SAS-1","millions of current dollars",69684
1980,"Massachusetts","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Massachusetts","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Michigan","GDP_SAS-1","millions of current dollars",104134
1980,"Michigan","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Michigan","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Mideast","GDP_SAS-1","millions of current dollars",526543
1980,"Mideast","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Mideast","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Minnesota","GDP_SAS-1","millions of current dollars",50219
1980,"Minnesota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Minnesota","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Mississippi","GDP_SAS-1","millions of current dollars",21353
1980,"Mississippi","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Mississippi","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Missouri","GDP_SAS-1","millions of current dollars",52420
1980,"Missouri","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Missouri","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Montana","GDP_SAS-1","millions of current dollars",8925
1980,"Montana","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Montana","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Nebraska","GDP_SAS-1","millions of current dollars",18294
1980,"Nebraska","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Nebraska","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Nevada","GDP_SAS-1","millions of current dollars",11633
1980,"Nevada","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Nevada","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"New England","GDP_SAS-1","millions of current dollars",144462
1980,"New England","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"New England","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"New Hampshire","GDP_SAS-1","millions of current dollars",9263
1980,"New Hampshire","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"New Hampshire","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"New Jersey","GDP_SAS-1","millions of current dollars",88334
1980,"New Jersey","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"New Jersey","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"New Mexico","GDP_SAS-1","millions of current dollars",15731
1980,"New Mexico","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"New Mexico","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"New York","GDP_SAS-1","millions of current dollars",235746
1980,"New York","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"New York","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"North Carolina","GDP_SAS-1","millions of current dollars",58791
1980,"North Carolina","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"North Carolina","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"North Dakota","GDP_SAS-1","millions of current dollars",7645
1980,"North Dakota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"North Dakota","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Ohio","GDP_SAS-1","millions of current dollars",121228
1980,"Ohio","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Ohio","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Oklahoma","GDP_SAS-1","millions of current dollars",37608
1980,"Oklahoma","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Oklahoma","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Oregon","GDP_SAS-1","millions of current dollars",30001
1980,"Oregon","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Oregon","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Pennsylvania","GDP_SAS-1","millions of current dollars",127181
1980,"Pennsylvania","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Pennsylvania","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Plains","GDP_SAS-1","millions of current dollars",198218
1980,"Plains","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Plains","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Rhode Island","GDP_SAS-1","millions of current dollars",9626
1980,"Rhode Island","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Rhode Island","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Rocky Mountain","GDP_SAS-1","millions of current dollars",82912
1980,"Rocky Mountain","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Rocky Mountain","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"South Carolina","GDP_SAS-1","millions of current dollars",27607
1980,"South Carolina","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"South Carolina","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"South Dakota","GDP_SAS-1","millions of current dollars",6760
1980,"South Dakota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"South Dakota","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Southeast","GDP_SAS-1","millions of current dollars",541288
1980,"Southeast","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Southeast","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Southwest","GDP_SAS-1","millions of current dollars",287176
1980,"Southwest","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Southwest","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Tennessee","GDP_SAS-1","millions of current dollars",44972
1980,"Tennessee","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Tennessee","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Texas","GDP_SAS-1","millions of current dollars",203073
1980,"Texas","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Texas","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"United States","GDP_SAS-1","millions of current dollars",2713933
1980,"United States","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"United States","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Utah","GDP_SAS-1","millions of current dollars",15311
1980,"Utah","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Utah","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Vermont","GDP_SAS-1","millions of current dollars",4856
1980,"Vermont","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Vermont","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Virginia","GDP_SAS-1","millions of current dollars",58669
1980,"Virginia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Virginia","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Washington","GDP_SAS-1","millions of current dollars",52682
1980,"Washington","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Washington","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"West Virginia","GDP_SAS-1","millions of current dollars",18408
1980,"West Virginia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"West Virginia","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Wisconsin","GDP_SAS-1","millions of current dollars",52899
1980,"Wisconsin","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Wisconsin","PCRGDP_SAS-1","chained 1997 dollars",NA
1980,"Wyoming","GDP_SAS-1","millions of current dollars",10428
1980,"Wyoming","RGDP_SAS-1","millions of chained 1997 dollars",NA
1980,"Wyoming","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Alabama","GDP_SAS-1","millions of current dollars",40257
1981,"Alabama","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Alabama","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Alaska","GDP_SAS-1","millions of current dollars",21824
1981,"Alaska","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Alaska","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Arizona","GDP_SAS-1","millions of current dollars",34269
1981,"Arizona","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Arizona","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Arkansas","GDP_SAS-1","millions of current dollars",22891
1981,"Arkansas","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Arkansas","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"California","GDP_SAS-1","millions of current dollars",368808
1981,"California","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"California","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Colorado","GDP_SAS-1","millions of current dollars",43974
1981,"Colorado","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Colorado","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Connecticut","GDP_SAS-1","millions of current dollars",45642
1981,"Connecticut","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Connecticut","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Delaware","GDP_SAS-1","millions of current dollars",8839
1981,"Delaware","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Delaware","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"District of Columbia","GDP_SAS-1","millions of current dollars",21740
1981,"District of Columbia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"District of Columbia","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Far West","GDP_SAS-1","millions of current dollars",508982
1981,"Far West","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Far West","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Florida","GDP_SAS-1","millions of current dollars",112167
1981,"Florida","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Florida","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Georgia","GDP_SAS-1","millions of current dollars",63751
1981,"Georgia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Georgia","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Great Lakes","GDP_SAS-1","millions of current dollars",529326
1981,"Great Lakes","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Great Lakes","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Hawaii","GDP_SAS-1","millions of current dollars",14640
1981,"Hawaii","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Hawaii","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Idaho","GDP_SAS-1","millions of current dollars",10677
1981,"Idaho","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Idaho","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Illinois","GDP_SAS-1","millions of current dollars",159649
1981,"Illinois","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Illinois","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Indiana","GDP_SAS-1","millions of current dollars",64724
1981,"Indiana","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Indiana","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Iowa","GDP_SAS-1","millions of current dollars",38272
1981,"Iowa","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Iowa","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Kansas","GDP_SAS-1","millions of current dollars",31978
1981,"Kansas","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Kansas","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Kentucky","GDP_SAS-1","millions of current dollars",41068
1981,"Kentucky","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Kentucky","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Louisiana","GDP_SAS-1","millions of current dollars",77201
1981,"Louisiana","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Louisiana","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Maine","GDP_SAS-1","millions of current dollars",11255
1981,"Maine","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Maine","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Maryland","GDP_SAS-1","millions of current dollars",53117
1981,"Maryland","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Maryland","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Massachusetts","GDP_SAS-1","millions of current dollars",77833
1981,"Massachusetts","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Massachusetts","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Michigan","GDP_SAS-1","millions of current dollars",114676
1981,"Michigan","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Michigan","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Mideast","GDP_SAS-1","millions of current dollars",582863
1981,"Mideast","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Mideast","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Minnesota","GDP_SAS-1","millions of current dollars",55404
1981,"Minnesota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Minnesota","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Mississippi","GDP_SAS-1","millions of current dollars",24023
1981,"Mississippi","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Mississippi","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Missouri","GDP_SAS-1","millions of current dollars",57763
1981,"Missouri","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Missouri","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Montana","GDP_SAS-1","millions of current dollars",10201
1981,"Montana","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Montana","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Nebraska","GDP_SAS-1","millions of current dollars",20863
1981,"Nebraska","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Nebraska","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Nevada","GDP_SAS-1","millions of current dollars",13203
1981,"Nevada","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Nevada","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"New England","GDP_SAS-1","millions of current dollars",161375
1981,"New England","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"New England","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"New Hampshire","GDP_SAS-1","millions of current dollars",10480
1981,"New Hampshire","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"New Hampshire","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"New Jersey","GDP_SAS-1","millions of current dollars",98755
1981,"New Jersey","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"New Jersey","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"New Mexico","GDP_SAS-1","millions of current dollars",18511
1981,"New Mexico","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"New Mexico","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"New York","GDP_SAS-1","millions of current dollars",261840
1981,"New York","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"New York","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"North Carolina","GDP_SAS-1","millions of current dollars",65869
1981,"North Carolina","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"North Carolina","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"North Dakota","GDP_SAS-1","millions of current dollars",9954
1981,"North Dakota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"North Dakota","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Ohio","GDP_SAS-1","millions of current dollars",132782
1981,"Ohio","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Ohio","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Oklahoma","GDP_SAS-1","millions of current dollars",45430
1981,"Oklahoma","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Oklahoma","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Oregon","GDP_SAS-1","millions of current dollars",31590
1981,"Oregon","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Oregon","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Pennsylvania","GDP_SAS-1","millions of current dollars",138573
1981,"Pennsylvania","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Pennsylvania","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Plains","GDP_SAS-1","millions of current dollars",221897
1981,"Plains","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Plains","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Rhode Island","GDP_SAS-1","millions of current dollars",10729
1981,"Rhode Island","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Rhode Island","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Rocky Mountain","GDP_SAS-1","millions of current dollars",94875
1981,"Rocky Mountain","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Rocky Mountain","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"South Carolina","GDP_SAS-1","millions of current dollars",31048
1981,"South Carolina","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"South Carolina","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"South Dakota","GDP_SAS-1","millions of current dollars",7661
1981,"South Dakota","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"South Dakota","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Southeast","GDP_SAS-1","millions of current dollars",614555
1981,"Southeast","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Southeast","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Southwest","GDP_SAS-1","millions of current dollars",343445
1981,"Southwest","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Southwest","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Tennessee","GDP_SAS-1","millions of current dollars",50265
1981,"Tennessee","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Tennessee","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Texas","GDP_SAS-1","millions of current dollars",245235
1981,"Texas","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Texas","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"United States","GDP_SAS-1","millions of current dollars",3057318
1981,"United States","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"United States","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Utah","GDP_SAS-1","millions of current dollars",17320
1981,"Utah","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Utah","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Vermont","GDP_SAS-1","millions of current dollars",5436
1981,"Vermont","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Vermont","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Virginia","GDP_SAS-1","millions of current dollars",66179
1981,"Virginia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Virginia","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Washington","GDP_SAS-1","millions of current dollars",58918
1981,"Washington","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Washington","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"West Virginia","GDP_SAS-1","millions of current dollars",19837
1981,"West Virginia","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"West Virginia","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Wisconsin","GDP_SAS-1","millions of current dollars",57494
1981,"Wisconsin","RGDP_SAS-1","millions of chained 1997 dollars",NA
1981,"Wisconsin","PCRGDP_SAS-1","chained 1997 dollars",NA
1981,"Wyoming","GDP_SAS-1","millions of current dollars",12703
1981,"Wyoming","RGDP_SAS-1","millions of chained 1997 dollars",NA
